CustomerID,LoginsLastMonth,LastLoginDate,RFMScore,UsageChangePct,CompetitorIndex,TicketsOpened,TicketsResolutionTime,ComplaintCategory,FamilyPlan,AddOnBundle,SupportChannelPreferred,MonthlyValue
48506,14.0,2025-07-19,2.0,-0.441813986,0.469040361,6,20.20364803,Technical,Yes,Sports,Phone,262.55
17225,29.0,2025-09-23,9.0,0.860321098,0.102690407,4,38.21788438,Technical,Yes,WorkFromHome,Phone,328.48
34832,33.0,2025-09-20,3.0,0.82783058,0.641377181,3,36.97046452,Technical,Yes,Movies,Chat,241.07
15928,8.0,2025-08-14,9.0,-0.778020427,0.696873115,6,3.538385666,Service,No,Kids,Chat,54.23
29257,61.0,2025-09-30,5.0,0.48119959,0.453661513,1,11.75126807,Billing,Yes,Movies,Phone,34.48
31309,49.0,2025-09-30,3.0,-0.975060532,0.302393074,4,33.92858117,Billing,No,WorkFromHome,Chat, 292.74 
30613,81.0,2025-09-29,14.0,-0.860628416,0.385378918,4,4.393792017,Technical,Yes,Sports,Social,46.61
18825,23.0,2025-09-16,1.0,-0.950759585,0.008198369,3,47.64223831,Technical,Yes,Movies,Phone,307.76
11631,36.0,2025-08-29,6.0,0.802018062,0.938439231,15,34.66628345,Technical,Yes,Movies,Phone,€ 1093.32
12503,81.0,2025-10-02,5.0,-0.765265436,0.27391741,4,15.46424065,Outage,Yes,Security,Social,138.87
36252,71.0,2025-09-28,4.0,0.842059691,0.840005138,19,21.61864669, Service,False,Kids,Phone,865.74
37023,3.0,2025-07-15,5.0,-0.909130656,0.624634077,13,43.30307377,Technical,Yes,Movies,Chat,1182.79
23032,45.0,2025-10-01,1.0,0.790464547,0.514469591,13,22.77948546,Technical,No,Security,Chat,626.94
35836,11.0,2025-08-31,9.0,0.754025321,0.960894579,16,49.65944783,Billing,No,Security,Chat,1665.31
38853,99.0,2025-09-26,8.0,-0.725683585,0.389261328,15,36.66593081,Technical,yes,Movies,Chat,1155.81
8855,86.0,2025-07-06,12.0,0.452631783,0.732344753,17,7.9305342,Billing,Yes,Movies,Phone,290.87
38243,89.0,2025-10-01,7.0,-0.831721767,0.465779574,4,48.93990872,Other,Yes,Movies,Email,417.83
9948,57.0,2025-07-13,14.0,0.394312297,0.428662703,2,37.39472419,Retention,Yes,Sports,Phone,165.81
44362,39.0,2025-08-19,1.0,-0.706109383,0.770553479,7,34.74324115,Technical,Yes,Movies,Email,516.67
36015,55.0,2025-09-29,6.0,-0.431139112,0.478723852,7,4.584504517,Technical,Yes,Kids,Phone,76.86
13186,87.0,2025-08-14,9.0,-0.42858699,0.689700489,13,42.56926258,Service,Yes,Movies,Community,1162.92
49811,15.0,2025-08-12,2.0,-0.980013239,0.80084394,8,37.94540085,Billing,No,Movies,Email,642.42
18962,45.0,2025-10-02,5.0,0.309302777,0.391972332,17,22.41160745,Technical,Yes,WorkFromHome,Email,803.74
43014,44.0,2025-09-22,7.0,-0.875661439,0.499857014,9,18.16274089,Technical,No, Movies, Phone ,350.55
46899,20.0,2025-08-25,4.0,0.038758122,0.955597689,7,48.04254132,Technical,Yes,Movies,Email,710.62
44734,13.0,2025-08-05,9.0,-0.565194077,0.475245615,7,28.58020232,Service,Yes,WorkFromHome,Chat,426.79
45165,41.0,2025-01-06,2.0,-0.893364258,0.370996253,8,19.30402951,Service,Yes,Movies,Email,331.73
30893,90.0,2025-09-26,,-0.907948048,0.011419545,4,7.602154725,Technical,No,Sports,Chat,73.35
42930,42.0,2025-10-02,11.0,0.255247268,0.165367544,1,42.24514837,Service,No,Movies,Phone,98.01
13474,33.0,2025-07-26,9.0,0.556974784,0.628926548,7,57.24338649,Technical,Yes,Movies,Phone,844.8
28484,43.0,2025-09-30,3.0,0.233184979,0.416340052,8,25.34936997, Technical,Yes,Music,Phone,432.49
40396,81.0,2025-03-27,12.0,-0.926569072,0.585520233,14,68.36614789,Technical,No,Movies,Phone,2004.01
39535,94.0,2025-09-30,14.0,0.661161741,0.358696041,16,16.11114241,Technical,no ,Movies,Email,547.04
27313,42.0,2025-09-28,4.0,-0.906775746,0.154801647,16,48.87063328,Outage,Yes,Movies,Email,1639.02
3370,93.0,2025-09-23,1.0,-0.760432196,0.259895388,6,62.41326989,Technical,Yes,WorkFromHome,Email,790.17
30900,55.0,2025-09-29,1.0,0.112373827,0.51178548,6,56.61664404,Technical,Yes,Security,Phone,717.71
39609,14.0,2025-06-18,1.0,0.343498914,0.194200337,0,39.32403694,Technical,No,Movies,Phone,10.0
42214,34.0,2025-01-19,7.0,-0.938016452,0.26985191,16,66.28210038,Technical,Yes,Movies,Phone,2219.4
29569,28.0,2025-09-25,14.0,0.721633977,0.633023067,3,11.21829735,Outage,No,Movies,Chat,80.11
8752,75.0,2025-10-01,4.0,0.32490237,0.697765051,2,49.64489787,Technical,Yes,Music,Email,€ 216.85
40209,85.0,2025-10-01,1.0,-0.57661966,0.545007596,10,10.02842206,Technical,Yes,Security,App,218.93
18885,18.0,2025-09-09,3.0,0.619315815,0.357672725,18,3.120274304,Technical,1,Movies,Community,127.01
41139,52.0,2025-03-12,2.0,-0.847624751,0.83220061,11,26.21567786,Technical,No,Movies,App,610.78 EUR
13419,44.0,2025-07-11,14.0,0.9277254,0.716127014,17,16.64105939,Technical,Yes,Movies,Chat,599.37
38382,71.0,2025-09-28,2.0,-0.478772093,0.837940892,17,48.77627117,Technical ,Yes,Gamer,Email,1737.49
28795,90.0,2025-09-22,8.0,-0.922959712,0.949259131,16,8.761834719, Technical ,No,Movies,Email,302.06
36787,22.0,2025-09-25,10.0,2.297039666,0.547483173,7,19.57862641,Technical,No,Security,Email,295.52
29803,76.0,2025-09-30,14.0,0.921529294,0.462219706,11,2.919311658,Technical,Yes,Movies,Email,76.9
2779,20.0,2025-08-14,2.0,-0.558556926,0.76214927,3,38.76103151,Technical,No,Movies,Email,252.26
40571,97.0,2025-10-01,6.0,0.931693938,0.566355698,12,9.458615684,Technical,Yes,Movies,Email,246.47 EUR
37071,56.0,2025-03-10,12.0,-0.99670265,0.562116842,6,24.33268275,Technical,No,Movies,Email,314.16
9027,68.0,2025-06-02,5.0,0.835368607,0.409357869,4,38.74125987,Outage,No,Gamer,Phone,332.84
13680,98.0,2025-09-28,8.0,-0.57628686,0.027794715,15,53.51159731,,No,Movies,Phone,1682.24
10218,62.0,2025-10-02,1.0,0.395433441,0.927298409,3,3.128324403,Technical,Yes,Movies,Phone,29.55
35994,3.0,2025-03-29,12.0,-0.215110802,0.40837966,17,39.5134841,Technical,Yes,Movies,Phone,1409.44
43306,30.0,2025-05-01,2.0,-0.351494846,0.478181995,2,60.52968873,Technical,No,Security,Chat,262.21
47324,85.0,2025-09-30,7.0,-0.265938762,0.577759393,9,31.75374497,Outage,No,Movies,Email,605.38
26422,11.0,2025-07-22,1.0,-0.975098166,0.383496719,7,18.80586374,Technical,Yes,Movies,Chat,284.25
32075,51.0,2025-05-11,2.0,-0.751687844,0.585023825,17,68.75656643,Technical,Yes,Movies,Phone,2445.13
6381,36.0,2025-05-24,7.0,0.053350491,0.596580172,6,45.56792523,Technical,Yes,Movies,Chat,579.6
28515,19.0,2025-08-15,8.0,-0.093521192,0.315371714,9,5.864775151,Service,Yes,Movies,Chat,119.96
22182,10.0,2025-09-03,10.0,0.433032676,0.666658398,1,8.065409282,Billing,False,Security,Chat,26.8
32521,44.0,2025-07-30,12.0,0.639170117,0.007682345,4,13.75637229,Billing,Yes,WorkFromHome,Email,124.64
8342,5.0,2025-07-11,8.0,0.301848184,0.943541976,8,41.45708032,Technical,No,Gamer,Phone,700.95
21167,17.0,2025-08-02,14.0,-0.527485644,0.913008857,11,55.58404871,Technical,No,Movies,Chat,1283.8
30357,94.0,2025-07-28,1.0,-0.212091329,0.154711788,6,15.4973552,Technical,No,Movies,Chat,203.72
25518,77.0,2025-09-29,2.0,-0.687706019,0.567185046,0,0.844903891,Technical,No,Movies,Email,10.0
25656,55.0,2025-09-30,11.0,0.34514017,0.359251555,6,32.37172979,Technical,No,Movies , Email,414.65
14990,45.0,2025-09-28,13.0,-0.62826401,0.076987107,18,30.06813069,Technical,No,Security,Email,1137.55
6842,48.0,2025-09-30,12.0,-0.182469538,0.116165713,1,61.47825117,Retention,Yes,Movies,Phone,138.08
26263,83.0,2025-10-02,6.0,-0.881858642,0.041439824,6,21.59777274,Technical,No,Movies,Phone,279.97
47253,15.0,2025-09-04,8.0,0.502849739,0.048547563,10,8.844332491,Technical,Yes,WorkFromHome,Chat,194.26
48021,50.0,2025-09-28,4.0,0.694826447,0.132008754,13,68.60617151,Technical,Yes,Sports,Email,1868.08
7404,20.0,2025-08-28,11.0,0.219547547,0.376000883,12,1.965239003,Technical,No,Movies,Social,59.13
31013,70.0,2025-10-01,8.0,0.014173006,0.500229921,4,71.95928333,Service,Yes,Security,Chat,609.66
47813,89.0,2025-09-26,2.0,-0.512188617,0.554031952,2,51.34026957,Retention,No,Movies,Phone,223.92
9516,90.0,2025-09-28,7.0,0.275095276,0.554244358,13,9.437529136,Outage,No,Movies,Phone,265.60
1582,15.0,2025-07-18,11.0,-0.823776831,0.630418367,9,13.21082454,Technical,False,Movies,Phone,257.7
1033,68.0,2025-10-01,2.0,-0.497030214,0.298005254,6,42.94566742,Technical,No,Sports,App,546.82
3046,46.0,2025-09-26,5.0,0.197799989,0.181231865,12,11.85356812,Technical,No,Movies,Phone,306.34
40387,90.0,2025-10-01,7.0,0.695845266,0.875583658,0,34.60981673,Retention,No,Movies,Phone,10.0
39871,89.0,2025-09-30,2.0,0.255917729,0.812363529,3,31.42405307,Technical,Yes,Movies,Chat,206.4
12783,10.0,2025-07-26,13.0,-0.950350294,0.506506194,10,34.17182273,Technical,No,Security,Email,721.91
34868,82.0,2025-09-28,12.0,0.292595204,0.868452603,14,38.44339809,Retention,No,Kids,Chat,1131.27
1317,37.0,2025-08-21,9.0,-0.672070746,0.324529121,0,42.46266007,Service,Yes,Sports,Email,10.0
19622,79.0,2025-09-23,11.0,-0.861144098,0.737422747,19,16953.19119,Technical,No,Security,Phone,6720.64
15009,66.0,2025-10-02,12.0,0.547569584,0.204965452,5,67.61600579,Other,No,Security,Email,714.33
43459,19.0,2025-06-03,9.0,0.222755233,0.194474838,17,8.883060688,Technical,No,WorkFromHome,Chat,324.61
48778,57.0,2025-10-02,11.0,0.916175927,0.51722729,8,51.0944229,Technical,Yes,Movies,Chat,861.57 EUR
46852,67.0,2025-10-01,6.0,0.759352615,0.55735138,2,29.15551372,Technical ,Yes,Movies,Social,131.48
32995,20.0,2025-06-29,3.0,0.561635617,0.727504845,11,56.31498913,Outage,Yes,Movies,Chat,1300.55
1963,73.0,2025-09-30,4.0,0.542106606,0.726731829,9,46.05522936,Technical ,Yes,Sports,Phone,873.54
33178,41.0,2025-09-26,7.0,-0.933097139,0.678066415,3,45.26768288,Technical,Yes,Movies,Chat,292.92
43234,7.0,2025-08-19,3.0,-0.122578284,0.831967837,0,61.71699098,Technical,No,Movies,Email,10.0
48607,45.0,2025-09-28,8.0,0.63037621,0.38227725,4,65.55527804,Billing,Yes,WorkFromHome,Phone,556.29
1844,15.0,2025-04-18,1.0,-0.216042002,0.966286202,2,18.1596548,Technical,No,Movies,Phone,85.67
36451,53.0,2025-10-01,5.0,0.780700537,0.005832514,10,29.89734289,Service,0,Movies,Phone,632.86
2520,13.0,2025-07-08,4.0,-0.812027115,0.607703345,0,6.884350296,Technical,Yes,Movies,Email,10.0 EUR
31862,32.0,2025-06-28,12.0,0.065744361,0.417764804,9,14.22778198,Technical,Yes,WorkFromHome,Chat, 276.77 
22166,51.0,2025-09-30,12.0,0.637833917,0.384430988,17,12.50895,Technical,No,WorkFromHome,Email,453.03
18904,61.0,2025-09-29,13.0,0.642904098,0.863425076,9,19.48530739,Billing,Yes,Movies,Phone,375.35
20676,12.0,2025-07-27,8.0,-0.349906742,0.745738852,3,62.96765413,Technical,No,Movies,Phone,403.55
47137,95.0,2025-09-29,9.0,0.305307662,0.487696277,19,53.07588471,Billing,No,Movies,Email,2110.92
2965,46.0,2025-10-02,3.0,0.413086339,0.510056692,12,64.01182368,Technical,Yes,WorkFromHome,Phone,1610.3
13876,85.0,2025-09-24,13.0,-0.448976132,0.192404761,12,17.73398343,Technical,Yes,Music,Phone,453.35 EUR
28007,48.0,2025-10-01,5.0,-0.203056667,0.210193003,19,60.72010574,Technical,No,Movies,Phone,2413.5
5017,4.0,2025-08-05,7.0,0.322753713,0.49187388,13,31.75154778,Service,False,WorkFromHome,Chat, 869.94 
25452,31.0,2025-09-26,13.0,0.78106191,0.743787208,15,71.9541766,Service,Yes,International,Chat,2258.57
48589,6.0,2025-08-31,11.0,0.400643249,0.709457685,3,31.39535895,Technical,Yes,WorkFromHome,Phone,206.22
40477,31.0,2025-07-21,6.0,0.147207288,0.422857227,1,61.99465967,Billing,Yes,Security,Email,139.16
27442,57.0,2025-09-28,6.0,0.339851066,0.700468585,11,68.7423695,Technical,No,Movies,Phone,1585.35
25442,7.0,2025-07-16,6.0,-0.971974379,0.418718131,1,59.49918768,Technical,Yes,Movies,Phone,133.96
16103,27.0,2025-09-03,6.0,-0.519569599,0.751272627,1,22.99589763, Technical ,No,Movies,Chat,57.91
1000,30.0,2025-04-05,11.0,-0.74802745,0.57914944,12,31.71697876,Technical,Yes,Movies,Phone,802.92
37657,86.0,2025-09-30,4.0,0.778066403,0.242325013,3,-3.059921731,Technical,No,Movies,Phone,29.12
38107,13.0,2025-08-31,2.0,0.817874884,0.785883747,18,53.69701925,Retention,No,Movies,Chat,2023.64
3232,87.0,2025-09-30,13.0,0.717857898,0.860880793,3,38.91658839,Service,Yes,Movies,Phone,253.23
11096,38.0,2025-09-21,8.0,0.849106127,0.705868563,3,1.563263043,Service,Yes,Movies,Chat,19.77
21342,86.0,2025-09-24,10.0,-0.956564602,0.896383822,17,19.58520657,Technical,Yes,Kids,Phone,703.64
33021,31.0,2025-04-26,1.0,-0.716944394,0.692984649,18,32.19306233,Technical,No,Movies,Phone,€ 1217.24
39098,83.0,2025-09-27,6.0,-0.851727273,0.102275247,19,18.90689769,Technical,No, Movies , Email,758.4
7214,89.0,2025-05-09,3.0,0.197779899,0.365898069,18,13.44008533,Technical,Yes,Movies,Chat,514.0 EUR
29751,18.0,2025-08-24,12.0,0.405227804,0.62825496,15,53.03946324,Technical,Yes,Movies,Phone,"1,667.48"
37455,5.0,2025-07-15,5.0,0.569096129,0.199764155,0,22.02402755,Technical,Yes,Sports,Email,10.0
17018,33.0,2025-09-14,13.0,-0.187118326,0.58892556,6,24.27621589,Technical,Yes,Movies,Phone,313.45
39549,12.0,2025-06-21,8.0,0.880520327,0.095875103,11,50.25940779,Technical,No,Movies,Chat,1161.78
12105,19.0,2025-03-28,8.0,-0.210448488,0.974412973,19,62.47263029,Technical,Yes,WorkFromHome,Phone,2482.87
34448,16.0,2025-09-02,7.0,0.314103805,0.80143915,6,19.02213486,Technical,No,Movies,Email,247.78
13280,38.0,2025-08-22,3.0,-0.864327624,0.192989794,17,66.68739115,,No,Movies,Social,2371.85 EUR
35966,35.0,2025-09-13,11.0,0.50805538,0.732209775,3,9.164264794,Technical,Yes,Movies,Social,€ 67.28
7042,76.0,2025-09-23,13.0,-0.263388849,0.02048901,0,38.39240989,Service,No,Music,Phone,10.0
10393,5.0,2025-08-16,10.0,0.830167598,0.973552272,8,32.21904605,Technical,no,Kids,Phone,546.98
48384,98.0,2025-09-28,1.0,0.710814757,0.277289524,14,45.67136757,Other,No,WorkFromHome,Phone,1342.08
37682,25.0,2025-08-20,11.0,-0.939828185,0.027813897,10,53.45802522,Technical,Yes,Movies,Chat,1123.71
17620,22.0,2025-08-03,5.0,-0.530983203,0.703469084,2,32.45786746,Technical,No,Movies,Email,145.24
22000,28.0,2025-09-14,9.0,-0.05559444,0.537371644,6,32.19537947,Technical,Yes,WorkFromHome,Chat,412.44
23570,81.0,2025-09-29,2.0,0.913155587,0.010371171,7,32.27531365,Technical,Yes,Movies,Community,480.68
37126,65.0,2025-09-30,2.0,0.489336667,0.749613412,5,19.32195244,Technical,Yes,Security,Social,211.27
44652,62.0,2025-09-28,,0.207238723,0.936605711,10,10.23355547,Technical,Yes,Music,Phone,223.2
16927,22.0,2025-09-06,8.0,-0.981388186,0.367620148,2,54.67684504,Technical,No,Movies,Chat,237.82
30393,32.0,2025-08-28,12.0,-0.267251473,0.326291445,0,16.28757333,Technical,Yes,Movies,Chat,10.0
10396,6.0,2025-07-14,,-0.510033106,0.901329057,0,52.77313535,Technical,No,Movies,Phone,10.0
15062,63.0,2025-09-27,13.0,-0.200966169,0.123983216,0,16.5774908,Technical,No,WorkFromHome,Phone,10.0
36907,21.0,2025-09-14,8.0,0.231153662,0.864682231,3,22.45106402,Other,Yes,Movies,Chat,150.32
45395,80.0,2025-09-29,4.0,-0.16982969,0.768419111,11,71.7260872,,No,Movies,Email,1653.72
37170,99.0,2025-09-30,13.0,-0.135579269,0.896217201,13,36.87858777,Technical,No, Movies, Phone ,1008.8
43074,82.0,2025-05-06,4.0,-0.757257852,0.07224425,2,29.87147391,Technical,No,Movies,Community,134.46
37387,35.0,2025-09-21,,0.51446629,0.252829498,18,59.8656625,,Yes,Movies,Chat,2254.96
37830,88.0,2025-02-10,10.0,-0.757187702,0.989241852,3,25.35353024,Billing,yes ,Movies,Social,168.46
22155,12.0,2025-07-08,1.0,-0.268562797,0.837542564,7,41.46603986,Technical,No,International,Email,614.71
5146,93.0,2025-04-17,3.0,-0.992205615,0.734867772,9,26.69376564,Technical,No,Music,Phone,€ 510.51
6339,61.0,2025-04-03,6.0,-0.463294854,0.775458592,6,59.74882684,Technical,Yes,Movies,Email,756.86
42888,56.0,2025-10-03,6.0,-0.995620657,0.782502797,14,63.51418589,Technical,No,Movies,Email,1862.5
41100,79.0,2025-09-29,10.0,0.858105069,0.40072375,7,67.02782728,Technical,No,Gamer,Email,€ 987.49
3772,52.0,2025-09-28,8.0,0.844011571,0.888435885,11,70.84194589,Service,No,Movies,Community,1633.46
26543,47.0,2025-02-23,4.0,-8.473822923,0.934987198,12,68.96202066,Technical,Yes,Movies,Phone,1734.05
17688,30.0,2025-06-23,11.0,0.623452701,0.520590584,5,5.048334137,Technical,No,Kids,Phone,62.59
30260,26.0,2025-09-13,9.0,-0.046968744,0.063135157,18,8.028236911,Other,No,Movies,Phone,311.06
198,79.0,2025-10-02,11.0,0.789135291,0.094209933,12,2.647716513,Technical,No,WorkFromHome,Email,76.19
38269,50.0,2025-09-25,1.0,-0.362659709,0.408012415,16,46.46387278,Technical,No,Movies,Phone,1558.8 EUR
3007,30.0,2025-06-24,4.0,0.269730052,0.213193869,7,42.51855659,Technical,No,Movies,App,630.06
9004,19.0,2025-06-15,12.0,-0.384452462,0.282636776,6,55.83769652,Technical,No,Movies,Email,707.97
8701,67.0,2025-09-28,1.0,0.87262487,0.91110691,0,45.47904204,Technical,No,Movies,Email,10.0
43266,35.0,2025-08-26,9.0,-0.457029895,0.949780172,1,60.72711198,Service,No,Movies,Chat,136.51
2468,81.0,2025-09-29,9.0,0.986725798,0.675421694,1,2.198633526,Service,Yes,Movies,Chat,14.58
3936,27.0,2025-01-15,9.0,-0.54882188,0.894816292,3,53.52802796,Retention,No,Sports,Social,344.55
46428,32.0,2025-09-12,4.0,0.792168516,0.877935115,10,47.47033769,Service,Yes,Movies,Chat,998.97
20072,76.0,2025-03-03,4.0,-0.830827318,0.553922946,1,44.15519872,Technical,no ,Movies,Social,101.99
15364,72.0,2025-07-25,3.0,0.851976312,0.711891471,8,18.71348399,Technical,No,Sports,Chat,321.89
45955,45.0,2025-09-30,6.0,0.378275774,0.207805409,5,17.62281631,Outage,No,Movies,Phone, 193.57 
11650,85.0,2025-09-24,6.0,-0.341113796,0.4405642,1,23.53269647,Technical,No,Movies,Phone,59.03
15560,58.0,2025-10-02,9.0,0.066059565,0.118622741,2,15.57851949,Service,No,Movies,Email,74.91
12015,74.0,2025-10-02,14.0,-0.74257306,0.372838975,1,29.08106509,Technical,Yes,Movies,Chat,70.59
14,50.0,2025-05-11,14.0,-0.88241852,0.411774387,12,37.38500102,Technical,Yes,Kids,Phone,944.63
44716,11.0,2025-06-15,8.0,0.910552009,0.81745553,0,7.551377877,Retention,Yes,Movies,Phone,10.0
34123,84.0,2025-09-30,11.0,0.526388963,0.05417788,4,46.56174494,Technical,Yes,Movies,App,398.01
19302,60.0,2025-09-29,11.0,-0.281151667,0.601716173,16,27.68658537,Billing,NO,Movies,Chat,932.89
11847,87.0,2025-10-02,6.0,-0.104159383,0.148020163,12,63.21552164,Technical,No,Movies,Phone,1590.39
45347,39.0,2025-09-09,10.0,0.083776488,0.306136778,16,28.47859487,Technical,Yes,Movies,Chat,959.29
33389,9.0,2025-09-05,8.0,0.949362438,0.918333932,8,45.19299088,,Yes,Movies,Email,763.22
38802,99.0,2025-06-11,12.0,-0.120665716,0.90954828,3,48.51453546,Technical,No,Movies,Phone,313.22
10501,21.0,2025-08-30,6.0,-0.679443967,0.98286461,9,0.646638592,Technical,No,Security,Chat,22.12
21735,85.0,2025-09-29,2.0,-0.004964564,0.391589007,1,68.043486,Technical,No,Movies,Phone,151.76
28106,87.0,2025-09-29,1.0,-0.210460771,0.68030048,5,27.25509592,Technical,Yes,Movies,Email,293.91
37476,53.0,2025-09-26,7.0,-0.789044484,0.144646936,12,5.522406935,Service,No,Movies,Email,148.06
33253,47.0,2025-10-01,14.0,0.41642324,0.590358577,1,30.52189476,Technical,No,Movies,Email,73.59
7342,66.0,2025-09-24,12.0,-0.620077451,0.573034467,18,2143.7417060000002,Technical,No,WorkFromHome,Community,1617.81
26861,12.0,2025-09-07,7.0,0.936121898,0.599502566,9,40.99675551,Other,No,Movies,Phone,778.69
48412,31.0,2025-09-17,11.0,-0.985169027,0.396259359,6,40.71418361,,no ,Movies,Phone,518.93
13181,30.0,2025-09-15,7.0,0.714127803,0.057158817,10,2755.004314,Technical,No,Movies,Phone,583.96
13561,6.0,2025-02-14,2.0,-0.809739145,0.349331631,14,52.93711077,Technical,Yes,Security,Chat,1554.0
8714,91.0,2025-10-01,3.0,-0.241369449,0.548348767,0,3.970223909,Technical,Yes,Movies,Phone,10.0
4987,1.0,2025-08-17,3.0,0.719085054,0.480045407,4,65.99821292,Technical,No,Movies,Chat,559.99
38929,88.0,2025-09-24,3.0,-0.375116837,0.58733966,4,65.62338473,Technical,No,Movies,Phone,556.86
14018,48.0,2025-09-29,4.0,0.822030073,0.553125134,17,50.77305093,,N,Kids,Chat, 1808.21 
41946,65.0,2025-04-06,6.0,-0.422859309,0.894447215,10,11.34065352,Technical,No,Movies,Phone,246.26
14956,83.0,2025-09-29,12.0,0.374083212,0.74238632,10,34.56907139,Technical,No,Movies,Email,730.19
4951,27.0,2025-09-26,,0.213236063,0.29221424,0,44.40859129,Technical,No,Kids,Phone,10.0
47453,76.0,2025-09-27,8.0,-0.694530185,0.454675689,11,68.60439108,Technical,Yes,Movies,Phone,1582.18
42506,34.0,2025-07-03,14.0,0.004480984,0.935220533,10,65.14079514,Technical,No,Movies,Email,1367.1
9184,26.0,2025-09-16,7.0,-0.026466426,0.537049265,8,23.60711985,Technical,Yes,Sports,Chat,403.45
7288,4.0,2025-07-27,8.0,0.630613306,0.020935941,0,5.002240579,Billing ,No,Movies,Chat,10.0
23962,46.0,2025-09-28,13.0,-0.833801659,0.957104504,0,2.620860535,Service,Yes,Movies,Email,10.0
27331,0.0,2025-07-05,3.0,0.842057455,0.195991124,2,20.89411713,Technical,No,Gamer,Social,97.06
42092,2.0,2025-07-04,11.0,0.345846081,0.406603858,19,71.19111603,Technical,Yes,Sports,Phone, 2827.98 
34701,2.0,2025-05-14,8.0,-0.513649779,0.128547984,10,9.467031293,Technical,No,Movies,App, 207.23 
15338,32.0,2025-09-28,6.0,0.192570687,0.350697267,18,51.95841184,Technical,No,Movies,Phone,1958.44
14795,30.0,2025-09-15,14.0,0.943117752,0.130305391,4,70.79017466,Technical,No,Movies,Phone,599.92
14417,47.0,2025-09-29,10.0,-0.990019132,0.589587732,1,62.60096835,Technical,No,Movies,Chat,140.42
41754,90.0,2025-09-25,14.0,-0.739093441,0.366076293,7,42.10792534,Technical,No,Movies,Social,624.07
12582,23.0,2025-07-08,5.0,0.935029312,0.833222843,13,13.87150809,Technical,Yes,Kids,Email,385.69
26840,76.0,2025-03-24,7.0,-0.244673494,0.920935306,19,71.4432858,Technical,yes,Movies,Phone,2837.96
18694,16.0,2025-08-31,9.0,0.866371209,0.789119822,14,45.56487683,Technical,No,WorkFromHome,App,1338.98
16179,7.0,2025-07-07,5.0,-0.32912986,0.204289337,3,42.48047868,Billing,Yes,Music,Chat,275.5 EUR
49509,85.0,2025-05-06,2.0,-0.692766229,0.595007804,5,61.67010669,Technical,No,Movies,Community,€ 652.4
6431,53.0,2025-05-16,9.0,-0.753166977,0.765886421,8,68.27608547,Technical,No,Movies,Chat,1147.93
21279,3.0,2025-05-11,2.0,-0.711628416,0.913292334,13,18.09304548,Technical,Y,Movies,Email,500.02
33319,7.0,2025-07-07,11.0,-0.48805335,0.344619127,13,13.55188444,Outage,No,Movies,Email,377.03
38479,36.0,2025-08-19,10.0,-0.903128352,0.499574731,17,20.64188865,Technical,Yes,Movies,App,741.07
16210,84.0,2025-09-30,1.0,0.900444163,0.020653933,1,51.20429574,Technical,Yes,International,Email,116.68
41509,54.0,2025-09-30,11.0,0.561775695,0.123638176,4,19.1488113,Technical,No,Gamer,Phone,169.57
13075,93.0,2025-09-29,12.0,0.551848036,0.463772617,15,9.320371863,Technical,No,Gamer,Chat, 301.26 
1353,37.0,2025-09-13,4.0,0.174675457,0.69056791,4,24.65134358,Technical,Yes,Sports,Email,215.43
5746,34.0,2025-02-24,2.0,-0.386221734,0.11893902,0,21.12256307,Technical,Yes,Gamer,Chat,10.0
17753,88.0,2025-07-29,2.0,0.302590465,0.872026564,13,20.51151479,Technical,No,Movies,Phone,565.52
25403,28.0,2025-10-04,11.0,-0.544385544,0.775581272,6,32.15755861,Technical,Y,Sports,Email,411.97
9951,74.0,2025-09-30,13.0,0.401762929,0.481781668,9,3.737366323,Technical,no,WorkFromHome,Email,80.08
27178,45.0,2025-09-30,12.0,0.878709323,0.880328941,11,49.80988081,Technical,No,Movies,Community,1151.48
8802,12.0,2025-07-21,8.0,-0.79260138,0.747866609,9,55.93411451,,Yes,Movies,Chat,1058.76
30098,53.0,2025-09-30,3.0,0.475471165,0.021878884,16,35.56950704,Technical,No,Movies,Email,1195.65
18505,24.0,2025-09-06,11.0,-0.962944275,0.229290852,6,25.9705525,Technical,No,Music,Chat,334.63
12464,94.0,2025-10-02,8.0,0.157325059,0.354174974,4,33.84362596,Outage,Yes,Sports,Phone,292.03
33508,18.0,2025-09-08,4.0,2.915811689,0.667000807,0,8.843823032,Technical,No,Movies,Phone,10.0
41563,3.0,2025-05-22,9.0,-0.643423246,0.470958455,18,22.31001088,Technical,No,Movies,Email,846.63
38855,24.0,2025-06-10,9.0,0.288376081,0.001572513,3,42.97787785,Technical,No,Kids,Chat,278.61
17818,6.0,2025-10-04,11.0,0.425618832,0.104379021,5,27.12775199,Service,No,Movies,Community,292.58
8962,73.0,2025-09-29,11.0,0.077352621,0.548560789,0,48.67470101,Technical,No,International,Phone,10.0
2324,75.0,2025-09-29,3.0,-0.597956725,0.39363759,16,33.99104975,Technical,No,International,Phone,"1,143.03"
19137,37.0,2025-09-18,2.0,-0.924636541,0.491358534,0,11.21742723,Technical,Yes,Movies,Phone,10.0
9771,12.0,2025-01-11,14.0,-0.84062642,0.145636799,8,25.02942453,Technical,No,Movies,Phone,427.16
5755,38.0,2025-09-14,14.0,0.328818896,0.294530324,17,66.61560415,Billing,Yes,WorkFromHome,Phone,2369.3
